"COORDINATE_UNCERTAINTY_METERS_INVALID","CONTINENT_COORDINATE_MISMATCH","CONTINENT_COUNTRY_MISMATCH","CONTINENT_DERIVED_FROM_COORDINATES","CONTINENT_DERIVED_FROM_COUNTRY","COORDINATE_ACCURACY_INVALID","COORDINATE_PRECISION_INVALID","COORDINATE_PRECISION_UNCERTAINTY_MISMATCH","COORDINATE_REPROJECTED","ELEVATION_NON_NUMERIC","ELEVATION_NOT_METRIC","ELEVATION_UNLIKELY","CONTINENT_INVALID","COUNTRY_DERIVED_FROM_COORDINATES","COUNTRY_INVALID","ELEVATION_MIN_MAX_SWAPPED","COORDINATE_ROUNDED","DEPTH_MIN_MAX_SWAPPED","DEPTH_NON_NUMERIC","DEPTH_NOT_METRIC","DEPTH_UNLIKELY","COUNTRY_MISMATCH","COORDINATE_REPROJECTION_FAILED","COORDINATE_REPROJECTION_SUSPICIOUS","GEODETIC_DATUM_INVALID","PRESUMED_NEGATED_LATITUDE","PRESUMED_NEGATED_LONGITUDE","PRESUMED_SWAPPED_COORDINATE","GEODETIC_DATUM_ASSUMED_WGS84","COORDINATE_INVALID","COORDINATE_OUT_OF_RANGE","COUNTRY_COORDINATE_MISMATCH","ZERO_COORDINATE","AMBIGUOUS_COLLECTION","AMBIGUOUS_INSTITUTION","BASIS_OF_RECORD_INVALID","COLLECTION_MATCH_FUZZY","COLLECTION_MATCH_NONE","DIFFERENT_OWNER_INSTITUTION","FOOTPRINT_SRS_INVALID","FOOTPRINT_WKT_INVALID","FOOTPRINT_WKT_MISMATCH","GEOREFERENCED_DATE_INVALID","GEOREFERENCED_DATE_UNLIKELY","IDENTIFIED_DATE_INVALID","IDENTIFIED_DATE_UNLIKELY","INDIVIDUAL_COUNT_CONFLICTS_WITH_OCCURRENCE_STATUS","INDIVIDUAL_COUNT_INVALID","INSTITUTION_COLLECTION_MISMATCH","INSTITUTION_MATCH_FUZZY","INSTITUTION_MATCH_NONE","INTERPRETATION_ERROR","MODIFIED_DATE_INVALID","MODIFIED_DATE_UNLIKELY","MULTIMEDIA_DATE_INVALID","MULTIMEDIA_URI_INVALID","OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT","OCCURRENCE_STATUS_UNPARSABLE","POSSIBLY_ON_LOAN","RECORDED_DATE_INVALID","RECORDED_DATE_MISMATCH","RECORDED_DATE_UNLIKELY","REFERENCES_URI_INVALID","TAXON_MATCH_AGGREGATE","TAXON_MATCH_FUZZY","TAXON_MATCH_HIGHERRANK","TAXON_MATCH_NONE","TYPE_STATUS_INVALID","Ctrl_bibliographicCitation","Ctrl_language","Ctrl_institutionCode","Ctrl_collectionCode","Ctrl_datasetName","Ctrl_basisOfRecord","Ctrl_informationWithheld","Ctrl_dataGeneralizations","Ctrl_occurrenceID","Ctrl_catalogNumber","Ctrl_recordNumber","Ctrl_recordedBy","Ctrl_georeferenceVerificationStatus","Ctrl_occurrenceStatus","Ctrl_eventDate","Ctrl_year","Ctrl_month","Ctrl_day","Ctrl_habitat","Ctrl_fieldNotes","Ctrl_eventRemarks","Ctrl_locationID","Ctrl_higherGeography","Ctrl_islandGroup","Ctrl_island","Ctrl_countryCode","Ctrl_stateProvince","Ctrl_county","Ctrl_municipality","Ctrl_locality","Ctrl_verbatimLocality","Ctrl_locationRemarks","Ctrl_decimalLatitude","Ctrl_decimalLongitude","Ctrl_verbatimCoordinateSystem","Ctrl_verbatimIdentification","Ctrl_identificationQualifier","Ctrl_typeStatus","Ctrl_identifiedBy","Ctrl_dateIdentified","Ctrl_scientificName","Ctrl_family","Ctrl_taxonRank","Ctrl_nomenclaturalCode","Ctrl_taxonomicStatus","Ctrl_issue","Ctrl_mediaType","Ctrl_hasCoordinate","Ctrl_hasGeospatialIssues","Ctrl_verbatimScientificName","Ctrl_level0Name","Ctrl_level1Name","Ctrl_level2Name","Ctrl_level3Name","wcvp_plant_name_id","wcvp_taxon_rank","wcvp_taxon_status","wcvp_family","wcvp_taxon_name","wcvp_taxon_authors","wcvp_accepted_plant_name_id","wcvp_reviewed","wcvp_searchedName","wcvp_taxon_status_of_searchedName","wcvp_plant_name_id_of_searchedName","wcvp_taxon_authors_of_searchedName","wcvp_verified_author","wcvp_verified_speciesName","wcvp_searchNotes","Ctrl_nameRecordedBy_Standard","Ctrl_recordNumber_Standard","Ctrl_key_family_recordedBy_recordNumber","Ctrl_key_year_recordedBy_recordNumber","Ctrl_geospatial_quality","Ctrl_verbatim_quality","Ctrl_moreInformativeRecord","Ctrl_selectedMoreInformativeRecord","Ctrl_thereAreDuplicates","Ctrl_unmatched","Ctrl_unidentifiedSample","Ctrl_sampleTaxonName","Ctrl_matchStatusDuplicates","Ctrl_sampleIdentificationStatus","Ctrl_numberTaxonNamesSample","Ctrl_useful_spatial_analysis","ID"
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=3826178",,"MBM","MBM",,"PRESERVED_SPECIMEN",,,"3826178","MBM077556","22638","Schinini, A;Crovetto, R.M.,Schinini, A.",,"PRESENT",1982-09-15,1982,9,15,,"Arbolito 2-3m; hojas verdes glauco; flores blanco-verdosas.",,,,,,"AR","Corrientes",,"Capital","Ingenio Primer Correntino",,,0,0,,,,,,,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta","Achatocarpaceae","VARIETY",,"ACCEPTED","ZERO_COORDINATE;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","StillImage",TRUE,TRUE,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta",,,,,500160,"Variety","Accepted","Achatocarpaceae","Achatocarpus praecox var. bicornutus","(Schinz & Autran) Botta",500160,"Y","Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta",,,,100,100,"Accepted","SCHININI",22638,"ACHATOCARPACEAE_SCHININI_22638","1982_SCHININI_22638",-9,9,0,FALSE,TRUE,FALSE,FALSE,"Achatocarpus praecox var. bicornutus","matched","identified",1,FALSE,1273
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=3817407",,"MBM","MBM",,"PRESERVED_SPECIMEN",,,"3817407","MBM048541","13541","Schinini, A;Schinini, A.,Cristobál, C.L.",,"PRESENT",1976-10-24,1976,10,24,,"Árbol 5-7m; frutos verdes.; Quebrachal; suelo arcilloso.",,,,,,"AR","Corrientes",,"San Luis del Palmar","Ruta 6",,,0,0,,,,,,,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta","Achatocarpaceae","VARIETY",,"ACCEPTED","ZERO_COORDINATE;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","StillImage",TRUE,TRUE,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta",,,,,500160,"Variety","Accepted","Achatocarpaceae","Achatocarpus praecox var. bicornutus","(Schinz & Autran) Botta",500160,"Y","Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta",,,,100,100,"Accepted","SCHININI",13541,"ACHATOCARPACEAE_SCHININI_13541","1976_SCHININI_13541",-9,9,0,FALSE,TRUE,FALSE,FALSE,"Achatocarpus praecox var. bicornutus","matched","identified",1,FALSE,1274
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2746946",,"MBM","MBM",,"PRESERVED_SPECIMEN",,,"2746946","MBM200314","9512","Nuñez, JCS;Nuñez, J.C.S.,Soto, A.R.,Román, F.S.",,"PRESENT",1985-07-16,1985,7,16,,"Arbusto espinoso 5-6m; fruto verde, frecuente.; Alt.: 50m.",,,,,,"MX","Michoacan",,"Coahuayana","Boca de Apiza",,,0,0,,,,,,,"Achatocarpus gracilis H.Walter","Achatocarpaceae","SPECIES",,"ACCEPTED","ZERO_COORDINATE;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","StillImage",TRUE,TRUE,"Achatocarpus gracilis H.Walter",,,,,500150,"Species","Accepted","Achatocarpaceae","Achatocarpus gracilis","H.Walter",500150,"Y","Achatocarpus gracilis H.Walter",,,,100,100,"Accepted","NUNEZ",9512,"ACHATOCARPACEAE_NUNEZ_9512","1985_NUNEZ_9512",-9,9,0,FALSE,TRUE,FALSE,FALSE,"Achatocarpus gracilis","matched","identified",1,FALSE,1275
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2744783",,"MBM","MBM",,"PRESERVED_SPECIMEN",,,"2744783","MBM162582","27918","Schinini, A;Vanni, R.,Schinini, A.,Cáceres, S.",,"PRESENT",1993-03-25,1993,3,25,,"Arbol 3m.; Selva marginal.",,,,,,"PY","Guairá",,"Colonia Independencia","Mont Ord., Junction with FSR 1688.",,,0,25.666667,,,,,"Schinini, A.",1993-01-01,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta","Achatocarpaceae","VARIETY",,"ACCEPTED","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","StillImage",TRUE,TRUE,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta","Democratic Republic of the Congo","Tshopo","Ubundu",,500160,"Variety","Accepted","Achatocarpaceae","Achatocarpus praecox var. bicornutus","(Schinz & Autran) Botta",500160,"Y","Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta",,,,100,100,"Accepted","SCHININI",27918,"ACHATOCARPACEAE_SCHININI_27918","1993_SCHININI_27918",-9,9,0,FALSE,TRUE,FALSE,FALSE,"Achatocarpus praecox var. bicornutus","matched","divergent identifications",2,FALSE,1276
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2686866",,"MBM","MBM",,"PRESERVED_SPECIMEN",,,"2686866","MBM143323","6960","Zardini, EM;Zardini, E.M.,Florentín, T.",,"PRESENT",1988-09-03,1988,9,3,,"Tree 10m; flower white.; Forest on rocks on Estearn Peak. Alt.: 500m",,,,,,"PY","Paraguari",,"Macizo Acahay",,,,-25.9,-57.15,,,,,"Liesner, R.",1990-01-01,"Achatocarpus praecox Griseb.","Achatocarpaceae","SPECIES",,"ACCEPTED","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","StillImage",TRUE,FALSE,"Achatocarpus praecox Griseb.","Paraguay","Paraguarí","Acahay",,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.",500159,"Y","Achatocarpus praecox Griseb.",,,,100,100,"Accepted","ZARDINI",6960,"ACHATOCARPACEAE_ZARDINI_6960","1988_ZARDINI_6960",-3,8,5,FALSE,TRUE,FALSE,FALSE,"Achatocarpus praecox","matched","identified",1,TRUE,1280
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2686867",,"MBM","MBM",,"PRESERVED_SPECIMEN",,,"2686867","MBM143324","5592","Zardini, EM;Zardini, E.M.",,"PRESENT",1988-07-09,1988,7,9,,"Tree 8m.; Forest. aLT.: 250m.",,,,,,"PY","Paraguari",,"Cerro Palacios",,,,-25.416667,-57.166667,,,,,"Liesner, R.",1990-01-01,"Achatocarpus praecox Griseb.","Achatocarpaceae","SPECIES",,"ACCEPTED","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","StillImage",TRUE,FALSE,"Achatocarpus praecox Griseb.","Paraguay","Paraguarí","Pirayú",,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.",500159,"Y","Achatocarpus praecox Griseb.",,,,100,100,"Accepted","ZARDINI",5592,"ACHATOCARPACEAE_ZARDINI_5592","1988_ZARDINI_5592",-3,8,5,FALSE,TRUE,FALSE,FALSE,"Achatocarpus praecox","matched","divergent identifications",2,TRUE,1281
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2686865",,"MBM","MBM",,"PRESERVED_SPECIMEN",,,"2686865","MBM143322","8305","Zardini, EM;Zardini, E.M.,Aguayo, A.",,"PRESENT",1988-12-04,1988,12,4,,"Reclining shrub. Fleshy translucid fruit.; Gallery florest. Alt.: 500m.",,,,,,"PY","Paraguari",,"Macizo Acahay",,,,-25.9,-57.15,,,,,"Liesner, R.",1990-01-01,"Achatocarpus praecox Griseb.","Achatocarpaceae","SPECIES",,"ACCEPTED","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","StillImage",TRUE,FALSE,"Achatocarpus praecox Griseb.","Paraguay","Paraguarí","Acahay",,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.",500159,"Y","Achatocarpus praecox Griseb.",,,,100,100,"Accepted","ZARDINI",8305,"ACHATOCARPACEAE_ZARDINI_8305","1988_ZARDINI_8305",-3,8,5,FALSE,TRUE,FALSE,FALSE,"Achatocarpus praecox","matched","divergent identifications",2,TRUE,1282
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2682968",,"MBM","MBM",,"PRESERVED_SPECIMEN",,,"2682968","MBM011512","647","Lindeman, JC;Lindeman, J.C.,Haas, H.",,"PRESENT",1966-03-19,1966,3,19,,"Shrub lianas of resp. 17and 10 cm diameter.; Rainforest on small hill just; broken at the height of 50.",,,,,,"BR","Paraná",,"Jussara","Fazenda Boa Esperança",,,0,0,,,,,"Lindeman, J.C.",1968-01-01,"Achatocarpus praecox Griseb.","Achatocarpaceae","SPECIES",,"ACCEPTED","ZERO_COORDINATE;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","StillImage",TRUE,TRUE,"Achatocarpus praecox Griseb.",,,,,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.",500159,"Y","Achatocarpus praecox Griseb.",,,,100,100,"Accepted","LINDEMAN",647,"ACHATOCARPACEAE_LINDEMAN_647","1966_LINDEMAN_647",-9,9,0,FALSE,TRUE,FALSE,FALSE,"Achatocarpus nigricans","matched","divergent identifications",2,FALSE,1283
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2686864",,"MBM","MBM",,"PRESERVED_SPECIMEN",,,"2686864","MBM143321","9290","Zardini, EM;Zardini, E.M.,Velásquez, C.",,"PRESENT",1989-01-05,1989,1,5,,"Tree 7m; fruit fleshy, translucid, white. Seeds black.; Gallery forest on eastern peak. Alt.: 500m",,,,,,"PY","Paraguari",,,,,,-25.9,-57.15,,,,,"Liesner, R.",1990-01-01,"Achatocarpus praecox Griseb.","Achatocarpaceae","SPECIES",,"ACCEPTED","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","StillImage",TRUE,FALSE,"Achatocarpus praecox Griseb.","Paraguay","Paraguarí","Acahay",,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.",500159,"Y","Achatocarpus praecox Griseb.",,,,100,100,"Accepted","ZARDINI",9290,"ACHATOCARPACEAE_ZARDINI_9290","1989_ZARDINI_9290",-3,7,4,FALSE,TRUE,FALSE,FALSE,"Achatocarpus praecox","matched","divergent identifications",2,TRUE,1284
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=3890424",,"MBM","MBM",,"PRESERVED_SPECIMEN",,,"3890424","MBM377542","17515","Hunziker, AT;Hunziker, A.T.,Cocucci, A.E.",,"PRESENT",1964-10-06,1964,10,6,,"Arbolito bajo 3-4m.; Alt.: 700/800m.",,,,,,"AR","Catamarca",,"El Alto","Sierra de Ancasti, Talita Pozo",,,0,0,,,,,,,"Achatocarpus praecox Griseb.","Achatocarpaceae","SPECIES",,"ACCEPTED","ZERO_COORDINATE;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","StillImage",TRUE,TRUE,"Achatocarpus praecox Griseb.",,,,,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.",500159,"Y","Achatocarpus praecox Griseb.",,,,100,100,"Accepted","HUNZIKER",17515,"ACHATOCARPACEAE_HUNZIKER_17515","1964_HUNZIKER_17515",-9,9,0,FALSE,TRUE,FALSE,FALSE,"Achatocarpus praecox","matched","divergent identifications",2,FALSE,1286
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=3890328",,"MBM","MBM",,"PRESERVED_SPECIMEN",,,"3890328","MBM374586","29669","Souza, VC;Souza, V.C.",,"PRESENT",2004-01-13,2004,1,13,,"Arvoreta 2-3m; frutos alvos, translúcidos.; Mata ciliar do rio.",,,,,,"BR","Paraná",,"Leópolis","Rio Tangará, Estrada para o Distrito de Primavera.",,,0,0,,,,,"Gissi, D.S.",2010-07-16,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta","Achatocarpaceae","VARIETY",,"ACCEPTED","ZERO_COORDINATE;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","StillImage",TRUE,TRUE,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta",,,,,500160,"Variety","Accepted","Achatocarpaceae","Achatocarpus praecox var. bicornutus","(Schinz & Autran) Botta",500160,"Y","Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta",,,,100,100,"Accepted","SOUZA",29669,"ACHATOCARPACEAE_SOUZA_29669","2004_SOUZA_29669",-9,9,0,FALSE,TRUE,FALSE,FALSE,"Achatocarpus praecox","matched","divergent identifications",2,FALSE,1287
