"COORDINATE_UNCERTAINTY_METERS_INVALID","CONTINENT_COORDINATE_MISMATCH","CONTINENT_COUNTRY_MISMATCH","CONTINENT_DERIVED_FROM_COORDINATES","CONTINENT_DERIVED_FROM_COUNTRY","COORDINATE_ACCURACY_INVALID","COORDINATE_PRECISION_INVALID","COORDINATE_PRECISION_UNCERTAINTY_MISMATCH","COORDINATE_REPROJECTED","ELEVATION_NON_NUMERIC","ELEVATION_NOT_METRIC","ELEVATION_UNLIKELY","CONTINENT_INVALID","COUNTRY_DERIVED_FROM_COORDINATES","COUNTRY_INVALID","ELEVATION_MIN_MAX_SWAPPED","COORDINATE_ROUNDED","DEPTH_MIN_MAX_SWAPPED","DEPTH_NON_NUMERIC","DEPTH_NOT_METRIC","DEPTH_UNLIKELY","COUNTRY_MISMATCH","COORDINATE_REPROJECTION_FAILED","COORDINATE_REPROJECTION_SUSPICIOUS","GEODETIC_DATUM_INVALID","PRESUMED_NEGATED_LATITUDE","PRESUMED_NEGATED_LONGITUDE","PRESUMED_SWAPPED_COORDINATE","GEODETIC_DATUM_ASSUMED_WGS84","COORDINATE_INVALID","COORDINATE_OUT_OF_RANGE","COUNTRY_COORDINATE_MISMATCH","ZERO_COORDINATE","AMBIGUOUS_COLLECTION","AMBIGUOUS_INSTITUTION","BASIS_OF_RECORD_INVALID","COLLECTION_MATCH_FUZZY","COLLECTION_MATCH_NONE","DIFFERENT_OWNER_INSTITUTION","FOOTPRINT_SRS_INVALID","FOOTPRINT_WKT_INVALID","FOOTPRINT_WKT_MISMATCH","GEOREFERENCED_DATE_INVALID","GEOREFERENCED_DATE_UNLIKELY","IDENTIFIED_DATE_INVALID","IDENTIFIED_DATE_UNLIKELY","INDIVIDUAL_COUNT_CONFLICTS_WITH_OCCURRENCE_STATUS","INDIVIDUAL_COUNT_INVALID","INSTITUTION_COLLECTION_MISMATCH","INSTITUTION_MATCH_FUZZY","INSTITUTION_MATCH_NONE","INTERPRETATION_ERROR","MODIFIED_DATE_INVALID","MODIFIED_DATE_UNLIKELY","MULTIMEDIA_DATE_INVALID","MULTIMEDIA_URI_INVALID","OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT","OCCURRENCE_STATUS_UNPARSABLE","POSSIBLY_ON_LOAN","RECORDED_DATE_INVALID","RECORDED_DATE_MISMATCH","RECORDED_DATE_UNLIKELY","REFERENCES_URI_INVALID","TAXON_MATCH_AGGREGATE","TAXON_MATCH_FUZZY","TAXON_MATCH_HIGHERRANK","TAXON_MATCH_NONE","TYPE_STATUS_INVALID","Ctrl_bibliographicCitation","Ctrl_language","Ctrl_institutionCode","Ctrl_collectionCode","Ctrl_datasetName","Ctrl_basisOfRecord","Ctrl_informationWithheld","Ctrl_dataGeneralizations","Ctrl_occurrenceID","Ctrl_catalogNumber","Ctrl_recordNumber","Ctrl_recordedBy","Ctrl_georeferenceVerificationStatus","Ctrl_occurrenceStatus","Ctrl_eventDate","Ctrl_year","Ctrl_month","Ctrl_day","Ctrl_habitat","Ctrl_fieldNotes","Ctrl_eventRemarks","Ctrl_locationID","Ctrl_higherGeography","Ctrl_islandGroup","Ctrl_island","Ctrl_countryCode","Ctrl_stateProvince","Ctrl_county","Ctrl_municipality","Ctrl_locality","Ctrl_verbatimLocality","Ctrl_locationRemarks","Ctrl_decimalLatitude","Ctrl_decimalLongitude","Ctrl_verbatimCoordinateSystem","Ctrl_verbatimIdentification","Ctrl_identificationQualifier","Ctrl_typeStatus","Ctrl_identifiedBy","Ctrl_dateIdentified","Ctrl_scientificName","Ctrl_family","Ctrl_taxonRank","Ctrl_nomenclaturalCode","Ctrl_taxonomicStatus","Ctrl_issue","Ctrl_mediaType","Ctrl_hasCoordinate","Ctrl_hasGeospatialIssues","Ctrl_verbatimScientificName","Ctrl_level0Name","Ctrl_level1Name","Ctrl_level2Name","Ctrl_level3Name","wcvp_plant_name_id","wcvp_taxon_rank","wcvp_taxon_status","wcvp_family","wcvp_taxon_name","wcvp_taxon_authors","wcvp_accepted_plant_name_id","wcvp_reviewed","wcvp_searchedName","wcvp_taxon_status_of_searchedName","wcvp_plant_name_id_of_searchedName","wcvp_taxon_authors_of_searchedName","wcvp_verified_author","wcvp_verified_speciesName","wcvp_searchNotes","Ctrl_nameRecordedBy_Standard","Ctrl_recordNumber_Standard","Ctrl_key_family_recordedBy_recordNumber","Ctrl_key_year_recordedBy_recordNumber","Ctrl_geospatial_quality","Ctrl_verbatim_quality","Ctrl_moreInformativeRecord","Ctrl_selectedMoreInformativeRecord","Ctrl_thereAreDuplicates","Ctrl_unmatched","Ctrl_unidentifiedSample","Ctrl_sampleTaxonName","Ctrl_matchStatusDuplicates","Ctrl_sampleIdentificationStatus","Ctrl_numberTaxonNamesSample","Ctrl_useful_spatial_analysis","ID","Ctrl_need_revise_id_duplicates"
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN",,,"urn:catalog:JBRJ:RB:37676","RB00037676","3382","J.C. Linderman; J.H. de Haas",,"PRESENT",1966-11-23,1966,11,23,,"Forest in line",,,,,,"BR","Paraná",,"Paraná","Parque Nacional do Iguaçu, forest inline P1 near Pinheirinho. Parque nacional do Iguaçu",,,,,,,,,"Danilo Soares Gissi",2016-04-29,"Achatocarpus praecox Griseb.","Achatocarpaceae","SPECIES",,"ACCEPTED","CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,FALSE,FALSE,"Achatocarpus praecox Griseb.",,,,,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.",500159,"Y","Achatocarpus praecox Griseb.",,,,100,100,"Accepted","LINDERMAN",3382,"ACHATOCARPACEAE_LINDERMAN_3382","1966_LINDERMAN_3382",-1,8,7,TRUE,FALSE,FALSE,FALSE,"Achatocarpus praecox","matched","identified",1,TRUE,2712,FALSE
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN",,,"urn:catalog:JBRJ:RB:37648","RB00037648","10736","A. Schinini",,"PRESENT",1974-12-27,1974,12,27,,,,,,,,"AR","Jujuy",,"Capital","Prov. Corrientes, Dep. Capital, Loc. 10km S. de Corrientes, Riachuelo.",,,,,,,,,,,"Achatocarpus bicornutus Schinz & Autran","Achatocarpaceae","SPECIES",,"SYNONYM","COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,FALSE,FALSE,"Achatocarpus bicornutus Schinz & Autran",,,,,500160,"Variety","Accepted","Achatocarpaceae","Achatocarpus praecox var. bicornutus","(Schinz & Autran) Botta",500160,"Y","Achatocarpus bicornutus Schinz & Autran","Synonym",500147,"Schinz & Autran",100,100,"Updated","SCHININI",10736,"ACHATOCARPACEAE_SCHININI_10736","1974_SCHININI_10736",-1,8,7,TRUE,TRUE,FALSE,FALSE,"Achatocarpus praecox var. bicornutus","matched","identified",1,TRUE,2715,FALSE
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN",,,"urn:catalog:JBRJ:RB:37642","RB00037642","5340","Admundo Pereira",,"PRESENT",1960-02-18,1960,2,18,,,,,,,,"BR","Paraná",,"Paraná","Parque Nacional do Iguaçú. Parque Nacional do Iguaçú",,,,,,,,,"Danilo Soares Gissi",2016-04-29,"Achatocarpus praecox Griseb.","Achatocarpaceae","SPECIES",,"ACCEPTED","CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,FALSE,FALSE,"Achatocarpus praecox Griseb.",,,,,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.",500159,"Y","Achatocarpus praecox Griseb.",,,,100,100,"Accepted","PEREIRA",5340,"ACHATOCARPACEAE_PEREIRA_5340","1960_PEREIRA_5340",-1,8,7,TRUE,FALSE,FALSE,FALSE,"Achatocarpus praecox","matched","identified",1,TRUE,2716,FALSE
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN",,,"urn:catalog:JBRJ:RB:37633","RB00037633","27676","Krapovickas, A.; et al.",,"PRESENT",1975-03-14,1975,3,14,,,,,,,,"AR","Jujuy",,"Capital","Prov. Corrientes, Dep. Esquina, Loc . Arroyo Saturno.",,,,,,,,,,,"Achatocarpus bicornutus Schinz & Autran","Achatocarpaceae","SPECIES",,"SYNONYM","COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,FALSE,FALSE,"Achatocarpus bicornutus Schinz & Autran",,,,,500160,"Variety","Accepted","Achatocarpaceae","Achatocarpus praecox var. bicornutus","(Schinz & Autran) Botta",500160,"Y","Achatocarpus bicornutus Schinz & Autran","Synonym",500147,"Schinz & Autran",100,100,"Updated","KRAPOVICKAS",27676,"ACHATOCARPACEAE_KRAPOVICKAS_27676","1975_KRAPOVICKAS_27676",-1,8,7,TRUE,FALSE,FALSE,FALSE,"Achatocarpus praecox var. bicornutus","matched","identified",1,TRUE,2717,FALSE
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN",,,"urn:catalog:JBRJ:RB:37616","RB00037616",,"E.M.Francisco; O.C.Pavão e O.M.Gonçalves",,"PRESENT",1999-11-08,1999,11,8,,"Mata ciliar",,,,,,"BR","Paraná",,"Paraná","Fazenda Tangará - Sertaneja.",,,,,,,,,"Danilo Soares Gissi",2016-04-29,"Achatocarpus praecox Griseb.","Achatocarpaceae","SPECIES",,"ACCEPTED","CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,FALSE,FALSE,"Achatocarpus praecox Griseb.",,,,,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.",500159,"Y","Achatocarpus praecox Griseb.",,,,100,100,"Accepted","FRANCISCO",,"ACHATOCARPACEAE_FRANCISCO_","1999_FRANCISCO_",-1,7,6,TRUE,FALSE,TRUE,FALSE,"Achatocarpus praecox","unmatched: no recordNumber","identified",1,TRUE,2718,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN",,,"urn:catalog:JBRJ:RB:37623","RB00037623","113","J.Falcão",,"PRESENT",1949-04-29,1949,4,29,,,,,,,,,,,"Indeterminado",,,,,,,,,,"Danilo Soares Gissi",2016-04-29,"Achatocarpus praecox Griseb.","Achatocarpaceae","SPECIES",,"ACCEPTED","COUNTRY_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,FALSE,FALSE,"Achatocarpus praecox Griseb.",,,,,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.",500159,"Y","Achatocarpus praecox Griseb.",,,,100,100,"Accepted","FALCAO",113,"ACHATOCARPACEAE_FALCAO_113","1949_FALCAO_113",-1,6,5,TRUE,FALSE,FALSE,FALSE,"Achatocarpus praecox","matched","identified",1,TRUE,2719,FALSE
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN",,,"urn:catalog:JBRJ:RB:267506","RB00267506","2286","C. FARNEY; M. PEREIRA",,"PRESENT",1989-03-18,1989,3,18,,,,,,,,"BR","Rio de Janeiro",,"Cabo Frio","ÁREA  DA  CIA  SALINAS  PERYNAS  -  RESTINGA  ARBUSTIVA  ALTA,  PROX.  A  PRAIA  DO  SUDOESTE.",,,,,,,,,"C. Farney",2008-09-01,"Achatocarpus praecox Griseb.","Achatocarpaceae","SPECIES",,"ACCEPTED","CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,FALSE,FALSE,"Achatocarpus praecox Griseb.",,,,,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.",500159,"Y","Achatocarpus praecox Griseb.",,,,100,100,"Accepted","FARNEY",2286,"ACHATOCARPACEAE_FARNEY_2286","1989_FARNEY_2286",-1,8,7,TRUE,FALSE,FALSE,FALSE,"Achatocarpus praecox","matched","identified",1,TRUE,2720,FALSE
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN",,,"urn:catalog:JBRJ:RB:1049502","RB01049502","2025","G.D. Colletta",,"PRESENT",2014-11-13,2014,11,13,,,,,,,,"BR","São Paulo",,"Piracicaba","Campus da Esalq, próxima a guarita da engenharia.",,,-22.709167,-47.624722,,,,,"C. Farney",2019-01-28,"Achatocarpus praecox Griseb.","Achatocarpaceae","SPECIES",,"ACCEPTED","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,TRUE,FALSE,"Achatocarpus praecox Griseb.","Brazil","São Paulo","Piracicaba",,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.",500159,"Y","Achatocarpus praecox Griseb.",,,,100,100,"Accepted","COLLETTA",2025,"ACHATOCARPACEAE_COLLETTA_2025","2014_COLLETTA_2025",-3,8,5,TRUE,FALSE,FALSE,FALSE,"Achatocarpus praecox","matched","identified",1,TRUE,2721,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"pt","UFRGS","ICN","ICN - Herbário do Instituto de Ciências Naturais","PRESERVED_SPECIMEN",,,"BRA:UFRGS:ICN:051621","051621","s.n.","Bueno, RM; et al.",,"PRESENT",1982-03-01,1982,3,,,,,,,,,"BR","Rs",,"Tenente Portela","Parque Estadual Florestal do Turvo",,,,,,,,,"Guedes, MLS",2020-12-01,"Achatocarpus praecox Griseb.","Achatocarpaceae","SPECIES",,"ACCEPTED","DIFFERENT_OWNER_INSTITUTION",,FALSE,FALSE,"Achatocarpus praecox",,,,,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.",500159,"Y","Achatocarpus praecox Griseb.",,,,100,100,"Accepted","BUENO",,"ACHATOCARPACEAE_BUENO_","1982_BUENO_",0,8,8,TRUE,FALSE,TRUE,FALSE,"Achatocarpus praecox","unmatched: no recordNumber","identified",1,TRUE,2722,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"pt","UFRGS","ICN","ICN - Herbário do Instituto de Ciências Naturais","PRESERVED_SPECIMEN",,,"BRA:UFRGS:ICN:045874","045874","s.n.","Pedersen, TM",,"PRESENT",1971-09-10,1971,9,10,,,,,,,,"AR","Corrientes",,"Concepción","Carambola",,,,,,,,,,,"Achatocarpus bicornutus Schinz & Autran","Achatocarpaceae","SPECIES",,"SYNONYM","DIFFERENT_OWNER_INSTITUTION",,FALSE,FALSE,"Achatocarpus bicornutus",,,,,500160,"Variety","Accepted","Achatocarpaceae","Achatocarpus praecox var. bicornutus","(Schinz & Autran) Botta",500160,"Y","Achatocarpus bicornutus Schinz & Autran","Synonym",500147,"Schinz & Autran",100,100,"Updated","PEDERSEN",,"ACHATOCARPACEAE_PEDERSEN_","1971_PEDERSEN_",0,8,8,TRUE,FALSE,TRUE,FALSE,"Achatocarpus praecox var. bicornutus","unmatched: no recordNumber","identified",1,TRUE,2723,FALSE
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Diego-Pérez N. 1997. Lista florística de la Costa Grande del estado de Guerrero. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto B123. México, D. F.","es","ENCB-IPN","ENCB","Lista florística de la Costa Grande del estado de Guerrero","PRESERVED_SPECIMEN",,,"urn:catalog:ENCB-IPN:ENCB:2982:8554cd26d523641bf84589c2bb3e4df6","2982",,"N. Diego",,"PRESENT",1990-07-08,1990,7,8,,,,"295",,,,"MX","Guerrero","PETATLAN",,"Salinas del Cuajo, orilla N de la laguna",,,17.441667,-101.207778,"grados minutos segundos",,,,"L. Lozada",,"Achatocarpus nigricans Triana","Achatocarpaceae","SPECIES",,"ACCEPTED","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;DIFFERENT_OWNER_INSTITUTION",,TRUE,FALSE,"Achatocarpus nigricans","México","Guerrero","Petatlán",,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana",500156,"Y","Achatocarpus nigricans Triana",,,,100,100,"Accepted","DIEGO",,"ACHATOCARPACEAE_DIEGO_","1990_DIEGO_",-3,7,4,TRUE,FALSE,TRUE,FALSE,"Achatocarpus nigricans","unmatched: no recordNumber","identified",1,TRUE,2724,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Diego-Pérez N. 1997. Lista florística de la Costa Grande del estado de Guerrero. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto B123. México, D. F.","es","ENCB-IPN","ENCB","Lista florística de la Costa Grande del estado de Guerrero","PRESERVED_SPECIMEN",,,"urn:catalog:ENCB-IPN:ENCB:1294:a05f71e5458cdcc4e912d1423eb0566f","1294",,"L. Lozada",,"PRESENT",1986-08-04,1986,8,4,,,,"138",,,,"MX","Guerrero","COYUCA DE BENITEZ",,"Isla Los Tamarindos, laguna de Mitla",,,16.013056,-100.240556,"grados minutos segundos",,,,"L. Lozada",,"Achatocarpus nigricans Triana","Achatocarpaceae","SPECIES",,"ACCEPTED","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;DIFFERENT_OWNER_INSTITUTION",,TRUE,FALSE,"Achatocarpus nigricans",,,,,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana",500156,"Y","Achatocarpus nigricans Triana",,,,100,100,"Accepted","LOZADA",,"ACHATOCARPACEAE_LOZADA_","1986_LOZADA_",-3,7,4,TRUE,FALSE,TRUE,FALSE,"Achatocarpus nigricans","unmatched: no recordNumber","identified",1,TRUE,2725,FALSE
